lyapunov,spectral_entropy,spectral_flatness,mode_count,final_C,final_S,condition,seed,total_reward,reward_mean,reward_std,episode_length,final_branching,final_depth,final_noise
-3.280742145635317,2.382850175117337,0.13076705130498914,2,0.15617651271660646,10.91847930588152,frozen_computed,0,1.800826014184167,0.03601652028368335,0.296148908046021,50,3,3,0.05
-4.472160485113025,2.408921382221955,0.10497601847080572,2,0.3250245760795056,11.638418901976559,frozen_computed,1,-2.711246094936178,-0.05422492189872357,0.24445123208475972,50,3,3,0.05
-3.432157534932621,2.386432010868613,0.11633614925543745,2,0.027430070085923953,7.670551792437934,frozen_computed,2,3.5715856541748177,0.07143171308349633,0.2603121302505505,50,3,3,0.05
-3.410869606198975,2.0711524342579657,0.10874641872007552,2,0.18548304365153293,9.255514293159088,frozen_computed,3,5.0289498593969935,0.10057899718793983,0.2503366624606569,50,3,3,0.05
-2.5743565787449088,2.732162837376027,0.15760424296110018,2,0.0,0.0,frozen_computed,4,7.645578868923534,0.1529115773784707,0.3650602488340762,50,3,3,0.05
-3.4217282729834495,1.7683135928630986,0.0672344486543844,2,0.08441322032134115,8.25551429315909,frozen_computed,5,5.194406997216533,0.10388813994433066,0.21489940023626394,50,3,3,0.05
-4.348604504130684,1.1859229864804282,0.053520368903873655,2,0.4971132137377512,11.638418901976559,frozen_computed,6,0.010735017859602791,0.00021470035719206248,0.0799496562462356,50,3,3,0.05
-3.7087912719232783,1.765850573504682,0.08330654903103044,2,0.6305417748812391,11.638418901976559,frozen_computed,7,5.662071941055704,0.11324143882111405,0.22803352540431504,50,3,3,0.05
-3.744554574075583,2.1892015776892753,0.1437174187531118,2,0.6615347344504603,11.638418901976557,frozen_computed,8,4.561663249351357,0.09123326498702715,0.27332863775013816,50,3,3,0.05
-2.811278858638239,2.3814918876233127,0.1354214899953107,2,0.19839609149438847,10.129983411075234,frozen_computed,9,5.029707259659785,0.1005941451931957,0.3021683297913183,50,3,3,0.05
-3.9000749292519528,1.6058618706159904,0.06592035537966842,2,0.698897459364481,11.638418901976559,frozen_computed,10,5.616774913063168,0.11233549826126335,0.18066813089159506,50,3,3,0.05
-4.29976905158157,1.438933355986809,0.09605662060033801,2,0.4828619274501393,11.638418901976557,frozen_computed,11,-0.3196128851409675,-0.006392257702819355,0.1645033278858323,50,3,3,0.05
-4.785163926362411,1.2351274086494357,0.059114333492852444,2,0.30484705979601895,11.638418901976557,frozen_computed,12,-6.251277327676376,-0.12502554655352752,0.03628231485702755,50,3,3,0.05
-3.166109494742773,2.5197971895265496,0.14928617069223726,2,0.056848252575513056,7.670551792437934,frozen_computed,13,5.420815855057969,0.10841631710115936,0.3390545066344883,50,3,3,0.05
-4.425124114228088,1.4089033513162617,0.06846793930020492,2,0.5535232742356575,11.638418901976557,frozen_computed,14,0.8999077938557472,0.01799815587711495,0.0722910736852374,50,3,3,0.05
-3.1502036892016756,2.2996212627537704,0.12435466375664068,2,0.0,0.0,frozen_computed,15,6.928387571482168,0.1385677514296434,0.26082306915938097,50,3,3,0.05
-2.744234701535909,2.6222420614542172,0.1724850670539251,2,0.3182962913773965,8.25551429315909,frozen_computed,16,5.908517945939148,0.11817035891878293,0.31657090802251725,50,3,3,0.05
-5.748868691059445,2.285717962039271,0.12968453277831316,2,0.06921511782001677,11.63841890197656,frozen_computed,17,-10.539606288812623,-0.21079212577625242,0.23430861884077925,50,3,3,0.05
-4.161812308878647,1.2558429458713727,0.058962432185975265,2,0.6363607260018396,11.638418901976559,frozen_computed,18,3.990710806964557,0.07981421613929114,0.11900324575922935,50,3,3,0.05
-3.6752108826327587,2.3310842983218705,0.1220546447191866,2,0.14084456570832218,9.840476793880246,frozen_computed,19,2.887149697703939,0.05774299395407881,0.2519823989076248,50,3,3,0.05
-3.0286689928634134,2.519647482710908,0.14179857458304976,2,0.29389984034219213,10.47790671449554,frozen_computed,20,5.178501028009789,0.10357002056019576,0.27001332711038206,50,3,3,0.05
-3.4295128361715386,1.913542668458241,0.08139415491490208,2,0.26516928589337196,7.670551792437934,frozen_computed,21,4.191960327627634,0.0838392065525527,0.24363385682681335,50,3,3,0.05
-4.13633888348574,1.4004506785755597,0.0637829690005127,2,0.6812058703410749,11.638418901976559,frozen_computed,22,5.043702013444681,0.10087404026889364,0.11738405308928401,50,3,3,0.05
-5.326093487202518,1.149779377989655,0.0585946517071749,2,0.19991718407313225,11.638418901976559,frozen_computed,23,-10.87819547961699,-0.2175639095923398,0.05492812004170237,50,3,3,0.05
-3.1257449088573352,2.6096773766886474,0.15199502708046747,2,0.6719798619645136,10.992479887325295,frozen_computed,24,8.061299040183927,0.16122598080367856,0.26398262588666743,50,3,3,0.05
-2.813291909915714,2.217214354295967,0.09781021859959767,2,0.16039605821312342,10.840476793880246,frozen_computed,25,1.9320743596013639,0.038641487192027334,0.2856567155624471,50,3,3,0.05
-5.389058592273473,1.4698019085062122,0.07918317926618057,2,0.19466556521473888,11.638418901976559,frozen_computed,26,-10.524360938023818,-0.2104872187604763,0.050225467297899215,50,3,3,0.05
-3.102576627795298,2.2543789440578386,0.12271446064035346,2,0.7171407163545207,10.25551429315909,frozen_computed,27,7.909846866697125,0.15819693733394252,0.22611326873810333,50,3,3,0.05
-3.3793785879523206,2.541641861349947,0.15637435168228347,2,0.6277681998825553,8.25551429315909,frozen_computed,28,5.6972621560134975,0.11394524312026996,0.3108992116084922,50,3,3,0.05
-4.139049905330424,1.157957706877185,0.05848435249534254,2,0.679224575837355,11.638418901976557,frozen_computed,29,8.573739012018825,0.1714747802403765,0.11520681173681831,50,3,3,0.05
-2.703080458102714,2.369997243074598,0.09065224632860508,2,0.0789559561620338,7.670551792437934,random_growth,0,-0.840014079731847,-0.016800281594636948,0.261005247110494,50,3,3,0.05
-2.0899352797811095,2.7182253106271284,0.16780490085921326,2,0.0,0.0,random_growth,1,2.2375251985499034,0.04475050397099805,0.398647348385019,50,3,3,0.05
-2.824025163034116,2.391682328346771,0.12472428839540599,2,0.0415284636852724,6.670551792437934,random_growth,2,-2.506436302395116,-0.05012872604790231,0.25865887907286456,50,3,3,0.05
-2.025122804448374,2.7995447176554618,0.20535638638014744,2,0.32971167027588943,7.670551792437934,random_growth,3,1.926137355403237,0.03852274710806475,0.360618397259499,50,3,3,0.05
-2.7410042175607687,2.642436508836705,0.190355001503046,2,0.4952409025503792,10.918479305881519,random_growth,4,4.473276472634169,0.08946552945268336,0.2923374539782645,50,3,3,0.05
-2.7860455035829874,2.549791494616956,0.15933456905338933,2,0.5733412460348969,9.670551792437934,random_growth,5,0.19859929038375662,0.0039719858076751255,0.28249554771969043,50,3,3,0.05
-2.496360017315209,2.542399864977459,0.14381167592850466,2,0.24989448153048374,8.25551429315909,random_growth,6,-0.20932353778268528,-0.004186470755653701,0.29627549628379773,50,3,3,0.05
-2.8233988542524036,2.4161133820847387,0.13584707463305276,2,0.04333862388573895,8.25551429315909,random_growth,7,0.8686008878824805,0.017372017757649606,0.264677013498866,50,3,3,0.05
-3.3289110335476293,2.6710513830311946,0.1576272108556924,2,0.23077548602057996,10.918479305881519,random_growth,8,-0.42949281301057896,-0.008589856260211587,0.284774256525963,50,3,3,0.05
-2.3599581389756383,2.6814428894557953,0.11972426554983762,2,0.5227485508906098,8.670551792437934,random_growth,9,3.979399069785105,0.07958798139570213,0.3468295792891929,50,3,3,0.05
-3.7720988306509313,2.4486136620377685,0.15320295229180395,2,0.21809615172792934,11.638418901976557,random_growth,10,-7.725168425911859,-0.15450336851823718,0.2100994592908207,50,3,3,0.05
-2.2185930694983904,2.6109816513807163,0.12202433877891339,2,0.3709470278193224,10.129983411075234,random_growth,11,6.492560674680354,0.1298512134936071,0.3012205842694179,50,3,3,0.05
-2.5821610313506245,2.3767785981487264,0.13850083163925808,2,0.48175863210553094,10.370991510579024,random_growth,12,1.1109274998943344,0.022218549997886687,0.2598169244151509,50,3,3,0.05
-2.042982921516055,2.7836648979290977,0.22632060734591086,2,0.4423264479009854,7.670551792437934,random_growth,13,3.836837231714049,0.076736744634281,0.3653709765120323,50,3,3,0.05
-2.731185854382092,2.6443420623621954,0.16934366645211074,2,0.17546247132635148,6.670551792437934,random_growth,14,3.7716254407835446,0.07543250881567087,0.3174269384564474,50,3,3,0.05
-1.987439097606823,2.7504247595175992,0.19497831120259265,2,0.3171835254624881,7.670551792437934,random_growth,15,3.0937793833832954,0.061875587667665904,0.3926460610433142,50,3,3,0.05
-2.445425598085775,2.4080700103145913,0.1251521566194713,2,0.16907822156359179,10.670551792437934,random_growth,16,6.614522304569837,0.13229044609139679,0.2817750612656801,50,3,3,0.05
-3.1881892472128723,2.701474574044531,0.18584529892974136,2,0.6391243733218517,11.63841890197656,random_growth,17,2.403979657122063,0.04807959314244127,0.23184669207356837,50,3,3,0.05
-1.966868840289201,2.7635978757164272,0.20065233609790326,2,0.7499672274821965,8.670551792437934,random_growth,18,2.628509142527049,0.05257018285054098,0.35175293888721726,50,3,3,0.05
-2.0734130561903483,2.562068061516143,0.16401532494419246,2,0.0833795836757108,10.577442388046453,random_growth,19,1.8447385087044261,0.03689477017408852,0.34627640962281603,50,3,3,0.05
-1.7532875823512795,2.8312277044660594,0.18502194454947463,2,0.39779971661638097,8.670551792437934,random_growth,20,4.568308736328633,0.09136617472657262,0.4003754438392117,50,3,3,0.05
-2.7621106608985957,2.7655177537651525,0.21228061097076675,2,0.3360509783234695,9.255514293159088,random_growth,21,3.8396476562935566,0.07679295312587112,0.33710974665599697,50,3,3,0.05
-2.3077607511603624,2.770898711912243,0.17587648342148182,2,0.16027830188029757,7.670551792437934,random_growth,22,0.9480211661284903,0.0189604233225698,0.35144158843355994,50,3,3,0.05
-3.151242546608968,2.142410796310141,0.1201901709114551,2,0.11800547839338152,8.992479887325295,random_growth,23,0.09530353800796731,0.0019060707601593462,0.23150493417279439,50,3,3,0.05
-4.000051798410972,2.4832434910605463,0.17830170067208911,2,0.03535577432391666,6.670551792437934,random_growth,24,-10.76989224955016,-0.2153978449910032,0.17981745995486875,50,3,3,0.05
-2.6350394430004065,2.7513201190606518,0.18778332963416036,2,0.3095784236477695,8.25551429315909,random_growth,25,0.500887246613523,0.010017744932270447,0.2948218076109848,50,3,3,0.05
-2.643461229935367,2.6425319778421406,0.16222723456916038,2,0.5076114438518151,10.992479887325295,random_growth,26,0.9655999055482798,0.019311998110965605,0.2993907870692356,50,3,3,0.05
