lyapunov,spectral_entropy,spectral_flatness,mode_count,final_C,final_S,condition,seed,total_reward,reward_mean,reward_std,episode_length
-3.277426386202766,2.7286088556218764,0.23395916117284848,2,0.0,0.0,random_life,1,-36.62836876823446,-0.7325673753646896,0.24696996613647187,50
-3.219716802505202,2.8782215876824293,0.1944487718615569,2,0.0,0.0,random_life,2,-35.88496279061837,-0.717699255812368,0.24941847927691424,50
-3.3549853799244165,2.9114273382931084,0.2605601824226559,2,0.0,0.0,random_life,3,-38.83445050186689,-0.7766890100373385,0.22298938236617405,50
-4.0350790970622095,2.677124696846868,0.20451453426875685,2,0.0,0.0,random_life,4,-37.534138223389704,-0.7506827644677947,0.23141045024835485,50
-3.205251865014999,2.7604500270192913,0.2138688216321141,2,0.0,0.0,random_life,5,-39.01881084677122,-0.780376216935425,0.21728539090350793,50
-3.0345586568354377,2.710818917724976,0.21014193651702318,2,0.0,0.0,random_life,6,-36.46507240357126,-0.7293014480714257,0.24379647102953073,50
-3.7733327221713724,2.827702827737501,0.2393474768134808,2,0.0,0.0,random_life,7,-36.796575736060184,-0.7359315147212042,0.2430890274804731,50
-3.1932784783292876,2.8321252560487222,0.21398315045097335,2,0.05840684058486308,6.670551792437934,random_life,8,-36.31736952619506,-0.7263473905239016,0.24922619727943057,50
-2.873574547151822,2.9998957998469242,0.32297120812539126,2,0.0,0.0,random_life,9,-38.90076773630709,-0.7780153547261424,0.23136788166829442,50
-3.4061207224573415,2.795789643991143,0.2028272841503141,2,0.0,0.0,random_life,10,-34.50072593526118,-0.690014518705224,0.2475053046225852,50
-2.910607153743641,2.8702936744587433,0.2530419086862624,2,0.0,0.0,random_life,11,-39.38629400823604,-0.7877258801647216,0.21651649831050523,50
-3.265231311955479,2.818636942155855,0.2167699562085038,2,0.0,0.0,random_life,12,-37.639495519210904,-0.7527899103842188,0.23978909549103636,50
-3.7871558277414383,2.848250295730981,0.24415307750022539,2,0.0,0.0,random_life,13,-41.26728881024478,-0.8253457762048962,0.18637604834849242,50
-3.111579427500766,2.9398933767787323,0.29772092011721835,2,0.0,0.0,random_life,14,-40.0518495731209,-0.8010369914624188,0.2132735663329401,50
-2.983866738691658,2.8006679243889514,0.23000895969507887,2,0.0,0.0,random_life,15,-37.601190707263676,-0.752023814145274,0.2410177143901319,50
-3.1801809013159588,2.7286888449727815,0.2179222632949688,2,0.0,0.0,random_life,16,-41.198071378632285,-0.8239614275726465,0.17854997282800186,50
-3.6345697385069635,2.775030289318405,0.19955271190495216,2,0.01194899936639773,8.992479887325295,random_life,17,-35.27930799682692,-0.7055861599365391,0.24383344111379124,50
-3.4474565689259133,2.9535913838225816,0.2767270328077267,2,0.0,0.0,random_life,18,-40.340311758635046,-0.8068062351727017,0.20025317588764807,50
-2.8780960335961137,2.784861347136293,0.23049764212438154,2,0.0,0.0,random_life,19,-37.0990512501499,-0.7419810250029983,0.25423168829908405,50
-2.8392197768603564,2.691351219630689,0.18024451593820015,2,0.0,0.0,random_life,20,-36.488696799673555,-0.7297739359934715,0.25177334736257806,50
-3.1917230037771156,2.785344051371311,0.2042685816811389,2,0.0,0.0,random_life,21,-37.856548872112704,-0.7571309774422545,0.2433210823451717,50
-3.2660541530073424,2.9418490774547434,0.28885599264214296,2,0.0,0.0,random_life,22,-36.76425317371549,-0.7352850634743104,0.24323047678691725,50
-3.711616341315694,2.8959691686952693,0.23486729599312695,2,0.0,0.0,random_life,23,-37.68922402646288,-0.7537844805292582,0.23791233532392747,50
-2.875920511621643,2.781932983237272,0.21317269885340293,2,0.0,0.0,random_life,24,-36.029108111641065,-0.7205821622328219,0.2543057311536245,50
-3.366381417118604,2.79576352431636,0.21109757868214882,2,0.0,0.0,random_life,25,-39.054511353344736,-0.7810902270668953,0.225429265506575,50
-3.2766194582326515,2.8591732883636936,0.22646857452636293,2,0.0,0.0,random_life,26,-37.10871429138051,-0.7421742858276105,0.2442882588795418,50
-2.9327094363720767,2.5384238848177874,0.11970252798229006,2,0.0,0.0,random_life,27,-38.20350284106314,-0.7640700568212634,0.24349929910476883,50
-2.958711249705133,2.885590730371151,0.2653371140478337,2,0.0,0.0,random_life,28,-41.61554100148237,-0.832310820029648,0.18376959482664226,50
-3.6110326011551352,2.8360206551319664,0.2498644143232742,2,0.04829840543093774,6.670551792437934,random_life,29,-39.61659957064021,-0.792331991412805,0.2167580632889646,50
-3.3990866269550386,2.7479870854111113,0.21242222179130588,2,0.03824727533115709,6.670551792437934,trained_order,0,-3.0174807468353535,-0.06034961493670714,5.092226247717725,50
-2.9609184154848838,2.681082445213769,0.1695976777747483,2,0.016540755026723596,6.670551792437934,trained_order,1,-7.266057124476596,-0.14532114248953193,5.067639928912114,50
-3.421274980876491,2.9314401367008087,0.30032176374494063,2,0.0,0.0,trained_order,2,-10.783994269295317,-0.21567988538590638,4.067961910678632,50
-3.9561825880491193,2.7438872333433215,0.21653607418587123,2,0.0,0.0,trained_order,3,-5.356482323307233,-0.1071296464661447,3.3381176050059884,50
-2.946750050007375,2.6873483135419014,0.2347679615551645,2,0.0,0.0,trained_order,4,-11.42915263579863,-0.22858305271597262,5.095216262542361,50
-2.961573709677546,2.782623135791954,0.18441914554385075,2,0.07442893398151719,7.670551792437934,trained_order,5,4.519842885538818,0.09039685771077632,5.244932664351313,50
-2.6688564357774656,2.917162467660255,0.27718096639973255,2,0.0,0.0,trained_order,6,-1.5185105744290022,-0.030370211488580098,2.994602599434519,50
-2.417059654319444,2.9206477346898785,0.2478887536457608,2,0.0,0.0,trained_order,7,-17.93775791475784,-0.35875515829515675,3.6680844536977335,50
-2.6073592198814506,2.6283573163797715,0.18784077828121648,2,0.06953224890916777,6.670551792437934,trained_order,8,-5.973619851508802,-0.11947239703017605,4.646331417322695,50
-3.9674947714184206,2.6789711296053853,0.18122570631855556,2,0.06631704285321374,6.670551792437934,trained_order,9,0.14115973485758815,0.002823194697151834,3.5600305130137593,50
-2.899127491630607,2.7423826945234837,0.19594163448531407,2,0.0,0.0,trained_order,10,-9.264920222029499,-0.18529840444059004,5.185330522095682,50
-3.1934920587780034,2.8908315935551236,0.2431737496854001,2,0.0689128136871798,8.25551429315909,trained_order,11,-9.684813486376466,-0.19369626972752918,5.406286886311998,50
-2.6204090404537785,3.0269520400788226,0.33441573544488434,2,0.0,0.0,trained_order,12,-1.56618823038988,-0.0313237646077976,2.2709909544305447,50
-2.99614918147543,2.6756301493093,0.21795777940656844,2,0.0,0.0,trained_order,13,-24.476379839326036,-0.4895275967865206,5.667715253441884,50
-5.816834355897761,1.2975817084687096,0.05182163450286119,8,0.0076859602439552175,11.638418901976559,trained_order,14,-2.5467163672301267,-0.050934327344602535,0.6959867018330637,50
-3.177495349321938,2.592511129951138,0.193523432636733,2,0.0,0.0,trained_order,15,-4.157583467056128,-0.08315166934112256,4.512111252764677,50
-3.3365882633521204,2.7379559455173066,0.19695118817926596,2,0.0,0.0,trained_order,16,-9.977757735122301,-0.19955515470244603,4.766447907373641,50
-4.444188590782371,2.6495130356842425,0.2057391426505512,2,0.0,0.0,trained_order,17,-13.178807392434283,-0.26357614784868566,3.7948093070777564,50
-3.877651380973539,2.6673278095117503,0.1977837775455326,2,0.04459442724406457,6.670551792437934,trained_order,18,3.2517540420811395,0.06503508084162281,4.005052022993373,50
-3.2370779373747856,2.5928808210066245,0.17293972094129093,2,0.0,0.0,trained_order,19,-21.75766202373636,-0.4351532404747271,6.13307518070416,50
-3.2619133434266576,2.641702001987101,0.2089018412087834,2,0.0,0.0,trained_order,20,-5.23048089826624,-0.10460961796532477,5.078158996302161,50
-2.7810336431004954,2.6702540172748996,0.19894922135801082,2,0.0,0.0,trained_order,21,-44.902838515186474,-0.8980567703037292,8.506936270716414,50
-4.295518106868088,3.211950026249824,0.451363588140843,2,0.0,0.0,trained_order,22,-2.7040453769610577,-0.05408090753922115,1.0186777097015431,50
-inf,0.0,0.0,5,0.0,0.0,trained_order,23,-1.0136882750768952,-0.020273765501537904,0.14191635851076528,50
-2.972832383806154,2.787241023421308,0.21981976899660086,2,0.0,0.0,trained_order,24,-6.575739511928372,-0.13151479023856744,4.588348074830416,50
-2.8401132312265354,2.8061971877635687,0.21361033819030126,2,0.0,0.0,trained_order,25,-5.001999896717137,-0.10003999793434275,5.225841480133855,50
-3.3057944572390046,2.59049029380579,0.17401732668953188,2,0.0,0.0,trained_order,26,-0.8952846785973065,-0.017905693571946095,4.880529574941445,50
-2.878202703636198,2.5592517733489037,0.16163447982443885,2,0.0809689041453265,6.670551792437934,trained_order,27,2.7875936191573043,0.055751872383146085,5.298490895757215,50
-3.506432801524463,2.3730609433688676,0.1766694565123815,2,0.09320680209274174,11.194113748494948,trained_order,28,-8.248425709439392,-0.1649685141887879,4.5098207371982175,50
-3.845246896924393,2.920350949380285,0.27944851501108353,2,0.0626924089561791,8.25551429315909,trained_order,29,1.4418753461468459,0.028837506922936972,3.6697042256497374,50
-2.698056159378271,2.7785894390318178,0.24060931253388756,2,0.0,0.0,trained_life,0,-34.007420370827504,-0.6801484074165505,0.2724645905037773,50
