seed,total_reward,mean_reward,final_coherence,mean_coherence,max_coherence,mean_entropy,final_alive,mean_alive,births,deaths,extinct_steps,mean_pairwise_cosine,runtime_sec,algorithm,complexity,branches,observation_mode,reward_mode,train_steps,target_coherence,use_branch_signs,uniform_action_penalty,similarity_penalty,energy_gain
0,81.06682927055878,0.8106682927055878,0.105348005373243,0.1621336585411176,0.32699429652118966,0.9914205555899213,639,405.85,609,130,0,0.15939372606614569,0.9862362000276335,random,c,160,global,coherence,50000,0.5,1,0.5,0.3,0.05
1,83.6662600388245,0.836662600388245,0.26909417489857684,0.16733252007764904,0.3855467843877619,0.9911983013007759,629,419.09,703,234,0,0.16479865695463103,1.223389299993869,random,c,160,global,coherence,50000,0.5,1,0.5,0.3,0.05
2,89.1894736605192,0.891894736605192,0.1974165501085226,0.17837894732103834,0.3111517019364243,0.9922191407871941,639,397.49,553,74,0,0.1756794969366874,1.1438763000187464,random,c,160,global,coherence,50000,0.5,1,0.5,0.3,0.05
0,240.5361892951342,2.405361892951342,0.5077248659396317,0.4810723785902684,0.5268131159517848,0.9962152855217009,640,486.95,488,8,0,0.4795497491453673,1.098939599993173,ppo,c,160,global,coherence,50000,0.5,1,0.5,0.3,0.05
1,217.8484029223675,2.178484029223675,0.32856408318757147,0.435696805844735,0.530566185672633,0.9958227987916825,640,485.04,488,8,0,0.4341197401491491,1.3669115000520833,ppo,c,160,global,coherence,50000,0.5,1,0.5,0.3,0.05
2,232.33752222924844,2.3233752222924844,0.4324159965373181,0.4646750444584969,0.5306720789707688,0.9956591562665825,640,480.3,493,13,0,0.4630755189070029,1.216617199999746,ppo,c,160,global,coherence,50000,0.5,1,0.5,0.3,0.05
0,241.11971653241878,2.4111971653241877,0.49787909249552625,0.48223943306483763,0.5393517627158083,0.9962042692429403,640,484.78,487,7,0,0.48070141864220467,36.835920299985446,mcts,c,160,global,coherence,50000,0.5,1,0.5,0.3,0.05
1,245.86690847878828,2.458669084787883,0.5346430391213163,0.49173381695757645,0.5421515261019746,0.9965784833578651,640,486.35,485,5,0,0.4902473987424843,38.11466510000173,mcts,c,160,global,coherence,50000,0.5,1,0.5,0.3,0.05
2,240.4355498281298,2.4043554982812982,0.5290147957296661,0.48087109965625957,0.551820428508988,0.9955910917470752,640,479.87,490,10,0,0.4792988574203391,34.84652930003358,mcts,c,160,global,coherence,50000,0.5,1,0.5,0.3,0.05
