lyapunov,spectral_entropy,spectral_flatness,mode_count,final_C,final_S,mean_C,mean_S,condition,seed,total_reward,reward_mean,reward_std,episode_length
-0.5165815695052569,3.0115749270218197,0.21060759203923746,2,0.6700397554163654,7.670551792437934,0.31623073896222076,4.158923784800655,trained_life,29,198.55061906165122,1.9855061906165121,1.8699701126172286,100
-0.3672068960354808,3.1406006729583353,0.216666543146466,2,0.0,0.0,0.2120741010879764,2.1604261985873503,shuffled_life,0,50.885955217339905,0.5088595521733992,0.29831076402910567,100
-0.9973080306487888,3.3070937358928876,0.2495136318120646,2,0.17980589883812903,6.670551792437933,0.1948877577874044,4.096468914635637,shuffled_life,1,50.51032633116078,0.5051032633116077,0.2774251871395242,100
-0.8130229556813109,3.1947949258891377,0.2078251778745702,2,0.5547197225354944,7.670551792437934,0.23159476286467862,4.092318539642847,shuffled_life,2,44.10466389276257,0.44104663892762574,0.2733089419306586,100
-0.5034584124160899,3.2104655620201306,0.2473717524235739,2,0.0,0.0,0.22702698716416514,2.995042788672691,shuffled_life,3,48.81596053871736,0.4881596053871736,0.2862639292161272,100
-2.6115942609046683,3.313351060314486,0.24238502371240347,2,0.15260163238646327,11.63841890197656,0.14286066377441597,10.171866267263024,shuffled_life,4,54.19996764539894,0.5419996764539894,0.26406413598821366,100
-1.4532917140156867,3.1415819712866755,0.22598704180042173,2,0.6977997147855721,8.25551429315909,0.19465291957008835,5.226287272717472,shuffled_life,5,51.24311420690748,0.5124311420690747,0.2773092430938267,100
-2.122522266361583,3.166967272823288,0.23905572719307838,2,0.08005105315785711,7.670551792437934,0.2327550411319342,7.660455662949106,shuffled_life,6,49.294480877801,0.4929448087780097,0.2738781157890351,100
-0.4148282412523324,2.8655654703321223,0.1758969160289511,2,0.0,0.0,0.26603291788305944,3.11845382452145,shuffled_life,7,46.276390964541086,0.46276390964541086,0.26942270549803793,100
-0.34828494375823493,3.331475817145697,0.2793132286568299,2,0.0,0.0,0.18669276761558365,1.811048983958242,shuffled_life,8,51.06971056344417,0.5106971056344417,0.27864213298879226,100
-0.5728578295862601,3.1314731750073745,0.19400258625875316,2,0.0,0.0,0.22755089265708478,3.3485703782945877,shuffled_life,9,49.05920803448084,0.49059208034480845,0.29458765673043036,100
-2.5326196363611393,2.1229227274983526,0.14337761761752033,2,0.28779534467455536,11.638418901976559,0.2495379043677696,10.744901049185442,shuffled_life,10,52.48891324132829,0.5248891324132827,0.28392706324108363,100
-0.36357480466344966,3.4377375983315903,0.3131544627092024,2,0.7123384301957746,6.670551792437934,0.17204460782894654,1.6776379481094836,shuffled_life,11,54.74316680906538,0.5474316680906538,0.28753769874632507,100
-1.0729173826951777,3.2324585291935684,0.24358092555126795,2,0.0,0.0,0.1984870279239962,4.414990236347577,shuffled_life,12,54.61234099631659,0.5461234099631659,0.26433494329341634,100
-0.7769840141844325,3.103320609710197,0.21834838563492098,2,0.555688025542774,6.670551792437933,0.22321132267045024,3.995613021718469,shuffled_life,13,51.739212161832526,0.5173921216183252,0.29840781049954695,100
-1.2787150805275056,3.401297981282487,0.27977064690001197,2,0.01937245502905051,6.670551792437934,0.18806862999613166,4.844367450976685,shuffled_life,14,43.89364433031324,0.4389364433031323,0.2835701193560935,100
-1.1731354427143976,3.4523363821552606,0.3112364738762027,2,0.43162996035166595,7.670551792437934,0.22101222409999277,5.178650660749177,shuffled_life,15,50.0216376795724,0.500216376795724,0.2821613333309894,100
-0.5080111498657078,2.951585780386912,0.1645059800715943,3,0.0,0.0,0.2591094624716039,4.289577325049926,shuffled_life,16,46.629996863813155,0.4662999686381314,0.30319760928335815,100
-3.1681851973833646,2.848778281965723,0.18608864177254564,2,0.0,0.0,0.12071661995886362,9.126866082256452,shuffled_life,17,50.18199207625404,0.5018199207625405,0.2953754567341556,100
-0.4327944522606159,3.375691266195548,0.28812539144882326,2,0.0,0.0,0.18310787218249186,1.8777545018826214,shuffled_life,18,47.74784988344142,0.47747849883441446,0.28463981201608274,100
-2.542227117934213,2.476679911964758,0.17193166939920526,2,0.30944844708639346,11.194113748494946,0.2776560411501367,9.854635245023976,shuffled_life,19,50.199513176734676,0.5019951317673467,0.2999957190534058,100
-0.43773278901745527,2.9538400685244905,0.17693718687121746,2,0.0,0.0,0.27571376240139245,3.4543697877037505,shuffled_life,20,52.40442563330396,0.5240442563330394,0.29106313377267407,100
-0.3659440900359184,3.332342551555447,0.2943123300237485,2,0.0,0.0,0.18241887664556924,1.801048983958242,shuffled_life,21,53.485260342629545,0.5348526034262953,0.29104769104142775,100
-0.5541776256871985,3.3743291533469346,0.2767370359772781,2,0.08108384374455328,6.670551792437934,0.20266873476941974,3.046742038687114,shuffled_life,22,49.7582252170454,0.49758225217045393,0.2994113105787474,100
-0.3858033020939755,3.4632533572074022,0.29212431153710167,2,0.0,0.0,0.18726605487545422,1.8777545018826214,shuffled_life,23,48.453500356225554,0.4845350035622554,0.27558116429594287,100
-0.5447206729546736,3.141015438922604,0.22801451686254115,2,0.0,0.0,0.2527855059383171,3.54368066415777,shuffled_life,24,46.40666467184579,0.46406664671845776,0.3098475488680575,100
-3.145528413057547,2.5781610453254595,0.1720419062985057,2,0.4381298638460429,11.638418901976559,0.38773626532762123,10.913869928039594,shuffled_life,25,43.36799290991597,0.43367992909915964,0.29040522197458635,100
-0.9727300867992446,3.4392698068405725,0.29732232499301725,2,0.0,0.0,0.16012255729876204,3.1775101946576227,shuffled_life,26,47.23555285236127,0.4723555285236127,0.29047231596132017,100
-0.3521831371910863,3.252421930316593,0.23018284046001652,2,0.0,0.0,0.19482205554570473,2.02116553773138,shuffled_life,27,47.875150229190155,0.47875150229190166,0.31939280786707813,100
-0.9824843056650342,3.3635332708822707,0.2862509299171812,2,0.30802402642605103,6.670551792437934,0.21337584205089907,4.485846129264744,shuffled_life,28,56.64253218810382,0.5664253218810381,0.3034896058991695,100
-2.137445134087893,2.9656009976455797,0.19113275094962986,2,0.6055261093749974,11.638418901976559,0.32410114622752867,9.941926460681849,shuffled_life,29,49.3138639891167,0.49313863989116696,0.3086319486386793,100
-inf,0.0,0.0,1,0.06842208279951065,6.670551792437934,0.06842208279951065,6.670551792437932,constant_reward,0,0.0,0.0,0.0,100
-inf,0.0,0.0,1,0.08920132627148955,6.670551792437933,0.08920132627148954,6.670551792437931,constant_reward,1,0.0,0.0,0.0,100
-inf,0.0,0.0,1,0.10783994269295308,6.670551792437934,0.10783994269295308,6.670551792437932,constant_reward,2,0.0,0.0,0.0,100
-inf,0.0,0.0,1,0.05356482323307239,6.670551792437934,0.053564823233072406,6.670551792437932,constant_reward,3,0.0,0.0,0.0,100
-inf,0.0,0.0,1,0.11429152635798623,6.670551792437933,0.11429152635798623,6.670551792437931,constant_reward,4,0.0,0.0,0.0,100
-inf,0.0,0.0,1,0.029230505126128986,6.670551792437934,0.029230505126128997,6.670551792437932,constant_reward,5,0.0,0.0,0.0,100
-inf,0.0,0.0,1,0.015185105744290038,6.670551792437934,0.01518510574429004,6.670551792437932,constant_reward,6,0.0,0.0,0.0,100
-inf,0.0,0.0,1,0.17937757914757838,6.670551792437934,0.17937757914757835,6.670551792437932,constant_reward,7,0.0,0.0,0.0,100
-inf,0.0,0.0,1,0.129268447424256,6.670551792437934,0.129268447424256,6.670551792437932,constant_reward,8,0.0,0.0,0.0,100
-inf,0.0,0.0,1,0.06490544550463787,6.670551792437934,0.06490544550463785,6.670551792437932,constant_reward,9,0.0,0.0,0.0,100
-inf,0.0,0.0,1,0.09264920222029503,6.670551792437934,0.09264920222029505,6.670551792437932,constant_reward,10,0.0,0.0,0.0,100
-inf,0.0,0.0,1,0.16576094855094417,6.670551792437934,0.16576094855094414,6.670551792437932,constant_reward,11,0.0,0.0,0.0,100
-inf,0.0,0.0,1,0.01566188230389879,6.670551792437933,0.015661882303898783,6.670551792437931,constant_reward,12,0.0,0.0,0.0,100
-inf,0.0,0.0,1,0.24476379839326026,6.670551792437934,0.24476379839326032,6.670551792437932,constant_reward,13,0.0,0.0,0.0,100
-inf,0.0,0.0,1,0.033153123916256494,6.670551792437934,0.03315312391625648,6.670551792437932,constant_reward,14,0.0,0.0,0.0,100
-inf,0.0,0.0,1,0.04157583467056126,6.670551792437934,0.04157583467056125,6.670551792437932,constant_reward,15,0.0,0.0,0.0,100
-inf,0.0,0.0,1,0.09977757735122302,6.670551792437934,0.09977757735122302,6.670551792437932,constant_reward,16,0.0,0.0,0.0,100
-inf,0.0,0.0,1,0.13178807392434283,6.670551792437934,0.13178807392434286,6.670551792437932,constant_reward,17,0.0,0.0,0.0,100
-inf,0.0,0.0,1,0.012076886823253174,6.670551792437934,0.012076886823253174,6.670551792437932,constant_reward,18,0.0,0.0,0.0,100
-inf,0.0,0.0,1,0.21757662023736377,6.670551792437933,0.21757662023736374,6.670551792437931,constant_reward,19,0.0,0.0,0.0,100
-inf,0.0,0.0,1,0.052304808982662335,6.670551792437934,0.05230480898266234,6.670551792437932,constant_reward,20,0.0,0.0,0.0,100
-inf,0.0,0.0,1,0.44902838515186494,6.670551792437934,0.4490283851518649,6.670551792437932,constant_reward,21,0.0,0.0,0.0,100
-inf,0.0,0.0,1,0.027040453769610586,6.670551792437934,0.027040453769610586,6.670551792437932,constant_reward,22,0.0,0.0,0.0,100
-inf,0.0,0.0,1,0.010136882750768956,6.670551792437934,0.010136882750768956,6.670551792437932,constant_reward,23,0.0,0.0,0.0,100
-inf,0.0,0.0,1,0.06575739511928375,6.670551792437934,0.06575739511928376,6.670551792437932,constant_reward,24,0.0,0.0,0.0,100
-inf,0.0,0.0,1,0.050019998967171395,6.670551792437934,0.050019998967171374,6.670551792437932,constant_reward,25,0.0,0.0,0.0,100
-inf,0.0,0.0,1,0.008952846785973117,6.670551792437934,0.008952846785973117,6.670551792437932,constant_reward,26,0.0,0.0,0.0,100
-inf,0.0,0.0,1,0.05309296795375342,6.670551792437934,0.053092967953753394,6.670551792437932,constant_reward,27,0.0,0.0,0.0,100
-inf,0.0,0.0,1,0.17569105918713585,6.670551792437934,0.17569105918713593,6.670551792437932,constant_reward,28,0.0,0.0,0.0,100
-inf,0.0,0.0,1,0.04827365549471066,6.670551792437934,0.04827365549471066,6.670551792437932,constant_reward,29,0.0,0.0,0.0,100
